class,mass_GeV,pt_low_GeV,pt_high_GeV,log10_t_low,log10_t_high,weighted_probability_percent
Photon proxy,1,2.87777777778,3.05555555556,-5.375,-5.25,0
Photon proxy,1,2.87777777778,3.05555555556,-5.25,-5.125,0
Photon proxy,1,2.87777777778,3.05555555556,-5.125,-5,0
Photon proxy,1,2.87777777778,3.05555555556,-5,-4.875,0
Photon proxy,1,2.87777777778,3.05555555556,-4.875,-4.75,0
Photon proxy,1,2.87777777778,3.05555555556,-4.75,-4.625,0.00206421676788
Photon proxy,1,2.87777777778,3.05555555556,-4.625,-4.5,0.0122539534601
Photon proxy,1,2.87777777778,3.05555555556,-4.5,-4.375,0.0365081185931
Photon proxy,1,2.87777777778,3.05555555556,-4.375,-4.25,0.0220162773977
Photon proxy,1,2.87777777778,3.05555555556,-4.25,-4.125,0.0468079229749
Photon proxy,1,2.87777777778,3.05555555556,-4.125,-4,0.0705133529426
Photon proxy,1,2.87777777778,3.05555555556,-4,-3.875,0.0963748998137
Photon proxy,1,2.87777777778,3.05555555556,-3.875,-3.75,0.0886985897885
Photon proxy,1,2.87777777778,3.05555555556,-3.75,-3.625,0.12826905711
Photon proxy,1,2.87777777778,3.05555555556,-3.625,-3.5,0.11154624385
Photon proxy,1,2.87777777778,3.05555555556,-3.5,-3.375,0.146231968021
Photon proxy,1,2.87777777778,3.05555555556,-3.375,-3.25,0.111764307977
Photon proxy,1,2.87777777778,3.05555555556,-3.25,-3.125,0.0772765264269
Photon proxy,1,2.87777777778,3.05555555556,-3.125,-3,0.129332012764
Photon proxy,1,2.87777777778,3.05555555556,-3,-2.875,0.0999954450298
Photon proxy,1,2.87777777778,3.05555555556,-2.875,-2.75,0.107252453009
Photon proxy,1,2.87777777778,3.05555555556,-2.75,-2.625,0.0763998818187
Photon proxy,1,2.87777777778,3.05555555556,-2.625,-2.5,0.0758410006654
Photon proxy,1,2.87777777778,3.05555555556,-2.5,-2.375,0.0446180320005
Photon proxy,1,2.87777777778,3.05555555556,-2.375,-2.25,0.0425437124792
Photon proxy,1,2.87777777778,3.05555555556,-2.25,-2.125,0.030649270368
Photon proxy,1,2.87777777778,3.05555555556,-2.125,-2,0.0205300340089
Photon proxy,1,2.87777777778,3.05555555556,-2,-1.875,0.00826920496263
Photon proxy,1,2.87777777778,3.05555555556,-1.875,-1.75,4.08423482426e-05
Photon proxy,1,2.87777777778,3.05555555556,-1.75,-1.625,0.00027377023855
Photon proxy,1,2.87777777778,3.05555555556,-1.625,-1.5,0.000423503329771
Photon proxy,1,3.05555555556,3.23333333333,-6,-5.875,0
Photon proxy,1,3.05555555556,3.23333333333,-5.875,-5.75,0
Photon proxy,1,3.05555555556,3.23333333333,-5.75,-5.625,0
Photon proxy,1,3.05555555556,3.23333333333,-5.625,-5.5,0
Photon proxy,1,3.05555555556,3.23333333333,-5.5,-5.375,0
Photon proxy,1,3.05555555556,3.23333333333,-5.375,-5.25,0
Photon proxy,1,3.05555555556,3.23333333333,-5.25,-5.125,0
Photon proxy,1,3.05555555556,3.23333333333,-5.125,-5,0
Photon proxy,1,3.05555555556,3.23333333333,-5,-4.875,0
Photon proxy,1,3.05555555556,3.23333333333,-4.875,-4.75,0
Photon proxy,1,3.05555555556,3.23333333333,-4.75,-4.625,0
Photon proxy,1,3.05555555556,3.23333333333,-4.625,-4.5,0.00244039817638
Photon proxy,1,3.05555555556,3.23333333333,-4.5,-4.375,0.00990810200241
Photon proxy,1,3.05555555556,3.23333333333,-4.375,-4.25,0.0230539038175
Photon proxy,1,3.05555555556,3.23333333333,-4.25,-4.125,0.0306558128421
Photon proxy,1,3.05555555556,3.23333333333,-4.125,-4,0.0496276958764
Photon proxy,1,3.05555555556,3.23333333333,-4,-3.875,0.0561264012971
Photon proxy,1,3.05555555556,3.23333333333,-3.875,-3.75,0.0466845455198
Photon proxy,1,3.05555555556,3.23333333333,-3.75,-3.625,0.075607740137
Photon proxy,1,3.05555555556,3.23333333333,-3.625,-3.5,0.0875615279294
Photon proxy,1,3.05555555556,3.23333333333,-3.5,-3.375,0.0826416048194
Photon proxy,1,3.05555555556,3.23333333333,-3.375,-3.25,0.114152995238
Photon proxy,1,3.05555555556,3.23333333333,-3.25,-3.125,0.0886750359973
Photon proxy,1,3.05555555556,3.23333333333,-3.125,-3,0.10705560648
Photon proxy,1,3.05555555556,3.23333333333,-3,-2.875,0.0990399124201
Photon proxy,1,3.05555555556,3.23333333333,-2.875,-2.75,0.0725325463783
Photon proxy,1,3.05555555556,3.23333333333,-2.75,-2.625,0.0804606237025
Photon proxy,1,3.05555555556,3.23333333333,-2.625,-2.5,0.0742320038187
Photon proxy,1,3.05555555556,3.23333333333,-2.5,-2.375,0.0588376592816
Photon proxy,1,3.05555555556,3.23333333333,-2.375,-2.25,0.026325113864
Photon proxy,1,3.05555555556,3.23333333333,-2.25,-2.125,0.0201112196715
Photon proxy,1,3.05555555556,3.23333333333,-2.125,-2,0.0127071095722
Photon proxy,1,3.05555555556,3.23333333333,-2,-1.875,0.00736163004196
Photon proxy,1,3.05555555556,3.23333333333,-1.875,-1.75,0.0012625962446
Photon proxy,1,3.05555555556,3.23333333333,-1.75,-1.625,1.17176649166e-05
Photon proxy,1,3.05555555556,3.23333333333,-1.625,-1.5,0
Photon proxy,1,3.23333333333,3.41111111111,-6,-5.875,0
Photon proxy,1,3.23333333333,3.41111111111,-5.875,-5.75,0
Photon proxy,1,3.23333333333,3.41111111111,-5.75,-5.625,0
Photon proxy,1,3.23333333333,3.41111111111,-5.625,-5.5,0
Photon proxy,1,3.23333333333,3.41111111111,-5.5,-5.375,0
Photon proxy,1,3.23333333333,3.41111111111,-5.375,-5.25,0
Photon proxy,1,3.23333333333,3.41111111111,-5.25,-5.125,0
Photon proxy,1,3.23333333333,3.41111111111,-5.125,-5,0
Photon proxy,1,3.23333333333,3.41111111111,-5,-4.875,0
Photon proxy,1,3.23333333333,3.41111111111,-4.875,-4.75,0
Photon proxy,1,3.23333333333,3.41111111111,-4.75,-4.625,0
Photon proxy,1,3.23333333333,3.41111111111,-4.625,-4.5,0
Photon proxy,1,3.23333333333,3.41111111111,-4.5,-4.375,0.00148386406321
Photon proxy,1,3.23333333333,3.41111111111,-4.375,-4.25,0.0155150259263
Photon proxy,1,3.23333333333,3.41111111111,-4.25,-4.125,0.021935583404
Photon proxy,1,3.23333333333,3.41111111111,-4.125,-4,0.0265991245026
Photon proxy,1,3.23333333333,3.41111111111,-4,-3.875,0.0403902459144
Photon proxy,1,3.23333333333,3.41111111111,-3.875,-3.75,0.0501504114555
Photon proxy,1,3.23333333333,3.41111111111,-3.75,-3.625,0.0532172071034
Photon proxy,1,3.23333333333,3.41111111111,-3.625,-3.5,0.0331373414916
Photon proxy,1,3.23333333333,3.41111111111,-3.5,-3.375,0.0860167364516
Photon proxy,1,3.23333333333,3.41111111111,-3.375,-3.25,0.0560522039256
Photon proxy,1,3.23333333333,3.41111111111,-3.25,-3.125,0.0781856980819
Photon proxy,1,3.23333333333,3.41111111111,-3.125,-3,0.0653752990844
Photon proxy,1,3.23333333333,3.41111111111,-3,-2.875,0.0817148605881
Photon proxy,1,3.23333333333,3.41111111111,-2.875,-2.75,0.0629568763391
Photon proxy,1,3.23333333333,3.41111111111,-2.75,-2.625,0.0544316079438
Photon proxy,1,3.23333333333,3.41111111111,-2.625,-2.5,0.0570165525744
Photon proxy,1,3.23333333333,3.41111111111,-2.5,-2.375,0.0477564106697
Photon proxy,1,3.23333333333,3.41111111111,-2.375,-2.25,0.0262505848709
Photon proxy,1,3.23333333333,3.41111111111,-2.25,-2.125,0.0162288041478
Photon proxy,1,3.23333333333,3.41111111111,-2.125,-2,0.00844915751649
Photon proxy,1,3.23333333333,3.41111111111,-2,-1.875,0.00715143699336
Photon proxy,1,3.23333333333,3.41111111111,-1.875,-1.75,0.000674104232669
Photon proxy,1,3.23333333333,3.41111111111,-1.75,-1.625,2.71972425455e-08
Photon proxy,1,3.23333333333,3.41111111111,-1.625,-1.5,0
Photon proxy,1,3.41111111111,3.58888888889,-6,-5.875,0
Photon proxy,1,3.41111111111,3.58888888889,-5.875,-5.75,0
Photon proxy,1,3.41111111111,3.58888888889,-5.75,-5.625,0
Photon proxy,1,3.41111111111,3.58888888889,-5.625,-5.5,0
Photon proxy,1,3.41111111111,3.58888888889,-5.5,-5.375,0
Photon proxy,1,3.41111111111,3.58888888889,-5.375,-5.25,0
Photon proxy,1,3.41111111111,3.58888888889,-5.25,-5.125,0
Photon proxy,1,3.41111111111,3.58888888889,-5.125,-5,0
Photon proxy,1,3.41111111111,3.58888888889,-5,-4.875,0
Photon proxy,1,3.41111111111,3.58888888889,-4.875,-4.75,0
Photon proxy,1,3.41111111111,3.58888888889,-4.75,-4.625,0
Photon proxy,1,3.41111111111,3.58888888889,-4.625,-4.5,0
Photon proxy,1,3.41111111111,3.58888888889,-4.5,-4.375,0
Photon proxy,1,3.41111111111,3.58888888889,-4.375,-4.25,0.0031394537131
Photon proxy,1,3.41111111111,3.58888888889,-4.25,-4.125,0.0176559169956
Photon proxy,1,3.41111111111,3.58888888889,-4.125,-4,0.0249765891396
Photon proxy,1,3.41111111111,3.58888888889,-4,-3.875,0.0276253170401
Photon proxy,1,3.41111111111,3.58888888889,-3.875,-3.75,0.0449841578293
Photon proxy,1,3.41111111111,3.58888888889,-3.75,-3.625,0.0691549868945
Photon proxy,1,3.41111111111,3.58888888889,-3.625,-3.5,0.0499758240391
Photon proxy,1,3.41111111111,3.58888888889,-3.5,-3.375,0.0549261642876
Photon proxy,1,3.41111111111,3.58888888889,-3.375,-3.25,0.0658540295942
Photon proxy,1,3.41111111111,3.58888888889,-3.25,-3.125,0.077247344549
Photon proxy,1,3.41111111111,3.58888888889,-3.125,-3,0.0846111586296
Photon proxy,1,3.41111111111,3.58888888889,-3,-2.875,0.0647301645488
Photon proxy,1,3.41111111111,3.58888888889,-2.875,-2.75,0.0438035418671
Photon proxy,1,3.41111111111,3.58888888889,-2.75,-2.625,0.0448980221045
Photon proxy,1,3.41111111111,3.58888888889,-2.625,-2.5,0.0369573108652
Photon proxy,1,3.41111111111,3.58888888889,-2.5,-2.375,0.0237496315094
Photon proxy,1,3.41111111111,3.58888888889,-2.375,-2.25,0.0317480625196
Photon proxy,1,3.41111111111,3.58888888889,-2.25,-2.125,0.017525439564
Photon proxy,1,3.41111111111,3.58888888889,-2.125,-2,0.00548016284382
Photon proxy,1,3.41111111111,3.58888888889,-2,-1.875,0.00345704224648
Photon proxy,1,3.41111111111,3.58888888889,-1.875,-1.75,0.000262773613404
Photon proxy,1,3.41111111111,3.58888888889,-1.75,-1.625,8.93491562994e-05
Photon proxy,1,3.41111111111,3.58888888889,-1.625,-1.5,0
Photon proxy,1,3.58888888889,3.76666666667,-6,-5.875,0
Photon proxy,1,3.58888888889,3.76666666667,-5.875,-5.75,0
Photon proxy,1,3.58888888889,3.76666666667,-5.75,-5.625,0
Photon proxy,1,3.58888888889,3.76666666667,-5.625,-5.5,0
Photon proxy,1,3.58888888889,3.76666666667,-5.5,-5.375,0
Photon proxy,1,3.58888888889,3.76666666667,-5.375,-5.25,0
Photon proxy,1,3.58888888889,3.76666666667,-5.25,-5.125,0
Photon proxy,1,3.58888888889,3.76666666667,-5.125,-5,0
Photon proxy,1,3.58888888889,3.76666666667,-5,-4.875,0
Photon proxy,1,3.58888888889,3.76666666667,-4.875,-4.75,0
Photon proxy,1,3.58888888889,3.76666666667,-4.75,-4.625,0
Photon proxy,1,3.58888888889,3.76666666667,-4.625,-4.5,0
Photon proxy,1,3.58888888889,3.76666666667,-4.5,-4.375,0
Photon proxy,1,3.58888888889,3.76666666667,-4.375,-4.25,0.000624898583888
Photon proxy,1,3.58888888889,3.76666666667,-4.25,-4.125,0.00402667038748
Photon proxy,1,3.58888888889,3.76666666667,-4.125,-4,0.0111319744732
Photon proxy,1,3.58888888889,3.76666666667,-4,-3.875,0.0437633937281
Photon proxy,1,3.58888888889,3.76666666667,-3.875,-3.75,0.0298007881637
Photon proxy,1,3.58888888889,3.76666666667,-3.75,-3.625,0.0451490789925
Photon proxy,1,3.58888888889,3.76666666667,-3.625,-3.5,0.0426361118522
Photon proxy,1,3.58888888889,3.76666666667,-3.5,-3.375,0.0381263786471
Photon proxy,1,3.58888888889,3.76666666667,-3.375,-3.25,0.0455473337331
Photon proxy,1,3.58888888889,3.76666666667,-3.25,-3.125,0.0466210162939
Photon proxy,1,3.58888888889,3.76666666667,-3.125,-3,0.0440697371705
Photon proxy,1,3.58888888889,3.76666666667,-3,-2.875,0.0466238741632
Photon proxy,1,3.58888888889,3.76666666667,-2.875,-2.75,0.0431705311249
Photon proxy,1,3.58888888889,3.76666666667,-2.75,-2.625,0.0506492160597
Photon proxy,1,3.58888888889,3.76666666667,-2.625,-2.5,0.0330024403243
Photon proxy,1,3.58888888889,3.76666666667,-2.5,-2.375,0.0261980904595
Photon proxy,1,3.58888888889,3.76666666667,-2.375,-2.25,0.0138955683927
Photon proxy,1,3.58888888889,3.76666666667,-2.25,-2.125,0.0153334532462
Photon proxy,1,3.58888888889,3.76666666667,-2.125,-2,0.00490225630907
Photon proxy,1,3.58888888889,3.76666666667,-2,-1.875,0.000758161336005
Photon proxy,1,3.58888888889,3.76666666667,-1.875,-1.75,0.000287672913571
Photon proxy,1,3.58888888889,3.76666666667,-1.75,-1.625,2.64973981224e-07
Photon proxy,1,3.58888888889,3.76666666667,-1.625,-1.5,0.000995014103591
Photon proxy,1,3.76666666667,3.94444444444,-6,-5.875,0
Photon proxy,1,3.76666666667,3.94444444444,-5.875,-5.75,0
Photon proxy,1,3.76666666667,3.94444444444,-5.75,-5.625,0
Photon proxy,1,3.76666666667,3.94444444444,-5.625,-5.5,0
Photon proxy,1,3.76666666667,3.94444444444,-5.5,-5.375,0
Photon proxy,1,3.76666666667,3.94444444444,-5.375,-5.25,0
Photon proxy,1,3.76666666667,3.94444444444,-5.25,-5.125,0
Photon proxy,1,3.76666666667,3.94444444444,-5.125,-5,0
Photon proxy,1,3.76666666667,3.94444444444,-5,-4.875,0
Photon proxy,1,3.76666666667,3.94444444444,-4.875,-4.75,0
Photon proxy,1,3.76666666667,3.94444444444,-4.75,-4.625,0
Photon proxy,1,3.76666666667,3.94444444444,-4.625,-4.5,0
Photon proxy,1,3.76666666667,3.94444444444,-4.5,-4.375,0
Photon proxy,1,3.76666666667,3.94444444444,-4.375,-4.25,5.4943776122e-06
Photon proxy,1,3.76666666667,3.94444444444,-4.25,-4.125,0.000662528346971
Photon proxy,1,3.76666666667,3.94444444444,-4.125,-4,0.00370234626277
Photon proxy,1,3.76666666667,3.94444444444,-4,-3.875,0.00852135588565
Photon proxy,1,3.76666666667,3.94444444444,-3.875,-3.75,0.0261132967291
Photon proxy,1,3.76666666667,3.94444444444,-3.75,-3.625,0.0178364734072
Photon proxy,1,3.76666666667,3.94444444444,-3.625,-3.5,0.0224028689707
Photon proxy,1,3.76666666667,3.94444444444,-3.5,-3.375,0.0291480815333
Photon proxy,1,3.76666666667,3.94444444444,-3.375,-3.25,0.037003559547
Photon proxy,1,3.76666666667,3.94444444444,-3.25,-3.125,0.0407931578622
Photon proxy,1,3.76666666667,3.94444444444,-3.125,-3,0.036813204704
Photon proxy,1,3.76666666667,3.94444444444,-3,-2.875,0.0236768858305
Photon proxy,1,3.76666666667,3.94444444444,-2.875,-2.75,0.0370497931349
Photon proxy,1,3.76666666667,3.94444444444,-2.75,-2.625,0.0482674149498
Photon proxy,1,3.76666666667,3.94444444444,-2.625,-2.5,0.0486463188983
Photon proxy,1,3.76666666667,3.94444444444,-2.5,-2.375,0.0288645162674
Photon proxy,1,3.76666666667,3.94444444444,-2.375,-2.25,0.0225100234951
Photon proxy,1,3.76666666667,3.94444444444,-2.25,-2.125,0.00637893498743
Photon proxy,1,3.76666666667,3.94444444444,-2.125,-2,0.00712495743514
Photon proxy,1,3.76666666667,3.94444444444,-2,-1.875,0.0014541371422
Photon proxy,1,3.76666666667,3.94444444444,-1.875,-1.75,0.000802322227219
Photon proxy,1,3.76666666667,3.94444444444,-1.75,-1.625,8.09161811176e-06
Photon proxy,1,3.76666666667,3.94444444444,-1.625,-1.5,0.000199594580783
Photon proxy,1,3.94444444444,4.12222222222,-6,-5.875,0
Photon proxy,1,3.94444444444,4.12222222222,-5.875,-5.75,0
Photon proxy,1,3.94444444444,4.12222222222,-5.75,-5.625,0
Photon proxy,1,3.94444444444,4.12222222222,-5.625,-5.5,0
Photon proxy,1,3.94444444444,4.12222222222,-5.5,-5.375,0
Photon proxy,1,3.94444444444,4.12222222222,-5.375,-5.25,0
Photon proxy,1,3.94444444444,4.12222222222,-5.25,-5.125,0
Photon proxy,1,3.94444444444,4.12222222222,-5.125,-5,0
Photon proxy,1,3.94444444444,4.12222222222,-5,-4.875,0
Photon proxy,1,3.94444444444,4.12222222222,-4.875,-4.75,0
Photon proxy,1,3.94444444444,4.12222222222,-4.75,-4.625,0
Photon proxy,1,3.94444444444,4.12222222222,-4.625,-4.5,0
Photon proxy,1,3.94444444444,4.12222222222,-4.5,-4.375,0
Photon proxy,1,3.94444444444,4.12222222222,-4.375,-4.25,0
Photon proxy,1,3.94444444444,4.12222222222,-4.25,-4.125,2.75454656675e-05
Photon proxy,1,3.94444444444,4.12222222222,-4.125,-4,0.0020878770818
Photon proxy,1,3.94444444444,4.12222222222,-4,-3.875,0.00714220949562
Photon proxy,1,3.94444444444,4.12222222222,-3.875,-3.75,0.00824934519307
Photon proxy,1,3.94444444444,4.12222222222,-3.75,-3.625,0.0214664321584
Photon proxy,1,3.94444444444,4.12222222222,-3.625,-3.5,0.0159920042663
Photon proxy,1,3.94444444444,4.12222222222,-3.5,-3.375,0.0239980863301
Photon proxy,1,3.94444444444,4.12222222222,-3.375,-3.25,0.0285063124635
Photon proxy,1,3.94444444444,4.12222222222,-3.25,-3.125,0.0472290690797
Photon proxy,1,3.94444444444,4.12222222222,-3.125,-3,0.0306495523289
Photon proxy,1,3.94444444444,4.12222222222,-3,-2.875,0.0304078723352
Photon proxy,1,3.94444444444,4.12222222222,-2.875,-2.75,0.0353872288815
Photon proxy,1,3.94444444444,4.12222222222,-2.75,-2.625,0.0230743063132
Photon proxy,1,3.94444444444,4.12222222222,-2.625,-2.5,0.0218287872009
Photon proxy,1,3.94444444444,4.12222222222,-2.5,-2.375,0.027346573231
Photon proxy,1,3.94444444444,4.12222222222,-2.375,-2.25,0.0176555235282
Photon proxy,1,3.94444444444,4.12222222222,-2.25,-2.125,0.0116037661883
Photon proxy,1,3.94444444444,4.12222222222,-2.125,-2,0.00492884386966
Photon proxy,1,3.94444444444,4.12222222222,-2,-1.875,0.00135708664039
Photon proxy,1,3.94444444444,4.12222222222,-1.875,-1.75,0.000265261196817
Photon proxy,1,3.94444444444,4.12222222222,-1.75,-1.625,7.54207849326e-05
Photon proxy,1,3.94444444444,4.12222222222,-1.625,-1.5,0.000135898115198
Photon proxy,1,4.12222222222,4.3,-6,-5.875,0
Photon proxy,1,4.12222222222,4.3,-5.875,-5.75,0
Photon proxy,1,4.12222222222,4.3,-5.75,-5.625,0
Photon proxy,1,4.12222222222,4.3,-5.625,-5.5,0
Photon proxy,1,4.12222222222,4.3,-5.5,-5.375,0
Photon proxy,1,4.12222222222,4.3,-5.375,-5.25,0
Photon proxy,1,4.12222222222,4.3,-5.25,-5.125,0
Photon proxy,1,4.12222222222,4.3,-5.125,-5,0
Photon proxy,1,4.12222222222,4.3,-5,-4.875,0
Photon proxy,1,4.12222222222,4.3,-4.875,-4.75,0
Photon proxy,1,4.12222222222,4.3,-4.75,-4.625,0
Photon proxy,1,4.12222222222,4.3,-4.625,-4.5,0
Photon proxy,1,4.12222222222,4.3,-4.5,-4.375,0
Photon proxy,1,4.12222222222,4.3,-4.375,-4.25,0
Photon proxy,1,4.12222222222,4.3,-4.25,-4.125,0
Photon proxy,1,4.12222222222,4.3,-4.125,-4,0.00139120950126
Photon proxy,1,4.12222222222,4.3,-4,-3.875,0.00302692428403
Photon proxy,1,4.12222222222,4.3,-3.875,-3.75,0.0114247458429
Photon proxy,1,4.12222222222,4.3,-3.75,-3.625,0.00666065980066
Photon proxy,1,4.12222222222,4.3,-3.625,-3.5,0.0224916740777
Photon proxy,1,4.12222222222,4.3,-3.5,-3.375,0.0204248531104
Photon proxy,1,4.12222222222,4.3,-3.375,-3.25,0.0380996468761
Photon proxy,1,4.12222222222,4.3,-3.25,-3.125,0.0368397071079
Photon proxy,1,4.12222222222,4.3,-3.125,-3,0.0311176528803
Photon proxy,1,4.12222222222,4.3,-3,-2.875,0.0347473039683
Photon proxy,1,4.12222222222,4.3,-2.875,-2.75,0.0323071138482
Photon proxy,1,4.12222222222,4.3,-2.75,-2.625,0.0193011361833
Photon proxy,1,4.12222222222,4.3,-2.625,-2.5,0.0267748062693
Photon proxy,1,4.12222222222,4.3,-2.5,-2.375,0.0121003069049
Photon proxy,1,4.12222222222,4.3,-2.375,-2.25,0.0130082845128
Photon proxy,1,4.12222222222,4.3,-2.25,-2.125,0.0148684355051
Photon proxy,1,4.12222222222,4.3,-2.125,-2,0.00669166353385
Photon proxy,1,4.12222222222,4.3,-2,-1.875,0.00236319343772
Photon proxy,1,4.12222222222,4.3,-1.875,-1.75,0.000423188751133
Photon proxy,1,4.12222222222,4.3,-1.75,-1.625,0
Photon proxy,1,4.12222222222,4.3,-1.625,-1.5,0.0006804017396
Photon proxy,1,4.3,4.47777777778,-6,-5.875,0
Photon proxy,1,4.3,4.47777777778,-5.875,-5.75,0
Photon proxy,1,4.3,4.47777777778,-5.75,-5.625,0
Photon proxy,1,4.3,4.47777777778,-5.625,-5.5,0
Photon proxy,1,4.3,4.47777777778,-5.5,-5.375,0
Photon proxy,1,4.3,4.47777777778,-5.375,-5.25,0
Photon proxy,1,4.3,4.47777777778,-5.25,-5.125,0
Photon proxy,1,4.3,4.47777777778,-5.125,-5,0
Photon proxy,1,4.3,4.47777777778,-5,-4.875,0
Photon proxy,1,4.3,4.47777777778,-4.875,-4.75,0
Photon proxy,1,4.3,4.47777777778,-4.75,-4.625,0
Photon proxy,1,4.3,4.47777777778,-4.625,-4.5,0
Photon proxy,1,4.3,4.47777777778,-4.5,-4.375,0
Photon proxy,1,4.3,4.47777777778,-4.375,-4.25,0
Photon proxy,1,4.3,4.47777777778,-4.25,-4.125,0
Photon proxy,1,4.3,4.47777777778,-4.125,-4,0.000218764543706
Photon proxy,1,4.3,4.47777777778,-4,-3.875,0.000450763906528
Photon proxy,1,4.3,4.47777777778,-3.875,-3.75,0.00439276294569
Photon proxy,1,4.3,4.47777777778,-3.75,-3.625,0.00518700449764
Photon proxy,1,4.3,4.47777777778,-3.625,-3.5,0.0185779822784
Photon proxy,1,4.3,4.47777777778,-3.5,-3.375,0.0169545626258
Photon proxy,1,4.3,4.47777777778,-3.375,-3.25,0.0129314160874
Photon proxy,1,4.3,4.47777777778,-3.25,-3.125,0.0435380524661
Photon proxy,1,4.3,4.47777777778,-3.125,-3,0.0181007057555
Photon proxy,1,4.3,4.47777777778,-3,-2.875,0.0180759089123
Photon proxy,1,4.3,4.47777777778,-2.875,-2.75,0.026150392909
Photon proxy,1,4.3,4.47777777778,-2.75,-2.625,0.0186869167506
Photon proxy,1,4.3,4.47777777778,-2.625,-2.5,0.0244619796707
Photon proxy,1,4.3,4.47777777778,-2.5,-2.375,0.0121142618304
Photon proxy,1,4.3,4.47777777778,-2.375,-2.25,0.00849752482141
Photon proxy,1,4.3,4.47777777778,-2.25,-2.125,0.00590547407379
Photon proxy,1,4.3,4.47777777778,-2.125,-2,0.0025438029244
Photon proxy,1,4.3,4.47777777778,-2,-1.875,0.00099989387169
Photon proxy,1,4.3,4.47777777778,-1.875,-1.75,0.000234974471406
Photon proxy,1,4.3,4.47777777778,-1.75,-1.625,7.06167971805e-06
Photon proxy,1,4.3,4.47777777778,-1.625,-1.5,0
Photon proxy,1,4.47777777778,4.65555555556,-6,-5.875,0
Photon proxy,1,4.47777777778,4.65555555556,-5.875,-5.75,0
Photon proxy,1,4.47777777778,4.65555555556,-5.75,-5.625,0
Photon proxy,1,4.47777777778,4.65555555556,-5.625,-5.5,0
Photon proxy,1,4.47777777778,4.65555555556,-5.5,-5.375,0
Photon proxy,1,4.47777777778,4.65555555556,-5.375,-5.25,0
Photon proxy,1,4.47777777778,4.65555555556,-5.25,-5.125,0
Photon proxy,1,4.47777777778,4.65555555556,-5.125,-5,0
Photon proxy,1,4.47777777778,4.65555555556,-5,-4.875,0
Photon proxy,1,4.47777777778,4.65555555556,-4.875,-4.75,0
Photon proxy,1,4.47777777778,4.65555555556,-4.75,-4.625,0
Photon proxy,1,4.47777777778,4.65555555556,-4.625,-4.5,0
Photon proxy,1,4.47777777778,4.65555555556,-4.5,-4.375,0
Photon proxy,1,4.47777777778,4.65555555556,-4.375,-4.25,0
Photon proxy,1,4.47777777778,4.65555555556,-4.25,-4.125,0
Photon proxy,1,4.47777777778,4.65555555556,-4.125,-4,0
Photon proxy,1,4.47777777778,4.65555555556,-4,-3.875,0
Photon proxy,1,4.47777777778,4.65555555556,-3.875,-3.75,0.00158358496789
Photon proxy,1,4.47777777778,4.65555555556,-3.75,-3.625,0.0113500065765
Photon proxy,1,4.47777777778,4.65555555556,-3.625,-3.5,0.00383327935046
